video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,channelName,subscribers,views,totalVideos,playlistId
AZ_vbGXbjZs,Elani Muziki,The Band  Milele Choreography  Elani @elanimuziki @thebandkenya,"This one is more than art, more than dance. Art for a good cause.
Everyone is complete in their own way despite what we might see. We all have a disability in one way or another. Such differences should never be a determinant when it comes to sharing one's love. A big shout out to @thebandkenya We appreciate what you have done.",,2014-06-30T06:58:48Z,14659,188,,38,PT4M20S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
9YBmS1VjMis,Elani Muziki,Elani  peperuka cover by Hulda Serro,,,2014-06-26T09:29:52Z,7174,63,,1,PT4M14S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
80TkPJf2xvo,Elani Muziki,Two Year old Jojo goes Kookoo! [ElaniMuzikiTV],,,2014-06-18T07:05:26Z,12363,221,,39,PT4M23S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
30zqwpyoVgU,Elani Muziki,Elani getting a warm reception from Primary school children in a bus on their way home from school,,,2014-06-13T15:27:08Z,3157,25,,3,PT1M41S,sd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
NVrfOIEmmr8,Elani Muziki,Elani appreciating Susan the winner of their singing Competition,,,2014-06-13T15:17:36Z,4286,33,,3,PT58S,sd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
KHtD1VUkIEc,Elani Muziki,Elani Explain The Concept Behind Their New Video  Kookoo,,,2014-06-09T08:15:10Z,4605,22,,2,PT2M29S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
LHAy7SsS69Q,Elani Muziki,Olivia and Sami singing Milele by Elani,,,2014-06-09T08:06:22Z,14106,205,,28,PT3M13S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
_WBl-08UGvY,Elani Muziki,Famous Minutes Elani Interview by Niaje,,,2014-06-03T11:27:03Z,27596,189,,26,PT17M,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
QGn7A0SeUL8,Elani Muziki,Elani  Kookoo Piano Cover by Fan,,,2014-06-03T10:22:55Z,15181,411,,62,PT3M50S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
5ZUoUxAhJmQ,Elani Muziki,Elani - Kookoo [@elanimuziki] [SKIZA 7630595] SMS to 811,"Send [SKIZA 7630595] to 811 (Safaricom)
Music Video by Elani performing Kookoo (crazy).

SUBSCRIBE to our YouTube Channel Here - http://bit.ly/1nuW2Ng
http://www.twitter.com/elanimuziki
https://www.facebook.com/Elanimuziki
http://www.instagram.com/elanimuziki

Track mixed and mastered by Musyoka.
Video By Ogopa

Debut Album ""Barua ya Dunia"" now available on iTunes!","['elani kuku', 'milele', 'ogopa', 'video', 'jana', 'usiku', 'kenya', 'rnb', 'music', 'sauti', 'sol', 'musicians', 'brian', 'wambui', 'elanimuziki', 'muziki', 'koo', 'cooo', 'maureen', 'elani', 'kookoo', 'elani koo', 'sauti sol', 'nishike', 'lupita', 'sauti sol nishike', 'Africa']",2014-04-26T03:42:23Z,5561010,33690,,2714,PT4M16S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
pIKQt9cODl4,Elani Muziki,Elani - Milele [@elanimuziki] [SKIZA 7630593] SMS to 811,"Send [SKIZA 7630593] to 811 (Safaricom)
Music video by Elani performing Milele.

Producer : MudigiSavara, Sol Music Entertainment.
Director: Enos Olik.


http://www.instagram.com/elanimuziki
http://www.twitter.com/elanimuziki
https://www.facebook.com/elanimuziki
https://soundcloud.com/elanimuziki

Debut Album ""Barua ya Dunia"" now available on iTunes!","['Milele (Musical Artist)', 'milele', 'elani', 'elani kenya', 'elani video', 'lupita nyongo', ""lupita nyong'o"", 'kenyan music', 'kenya', 'lupita nyongo oscars', 'ngomma.com']",2014-03-03T08:59:41Z,3733953,22959,,1899,PT3M23S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
r4IcKuHoPN0,Elani Muziki,Behind The Scenes : Elani Jana Usiku Video - Interview [@elanimuziki],"Music video behind the scenes : Elani - Jana Usiku.

Producer : MudigiSavara, Sol Music Entertainment.
Director: Steve Muriungi, Fahari Media.

Elani's debut album will be out December 6th 2013!

http://www.instagram.com/elanimuziki
http://www.twitter.com/elanimuziki
https://www.facebook.com/elanimuziki
https://soundcloud.com/elanimuziki",['ngomma.com'],2013-11-20T07:32:15Z,42780,217,,12,PT5M30S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
-oGhfZPbI0I,Elani Muziki,Elani & Elsaphan Njora - Peperuka (Unplugged) #WeAreOne [@elanimuziki] [SKIZA 7630588] SMS to 811,"Send  [SKIZA 7630588] (Safaricom Kenya)
We sang this song in tribute to those who lost their lives, and to those who were affected by the Westgate Tragedy on the 21st of September 2013. #WeAreOne and We Shall Rise.

Your memory is our keepsake.
With which we'll never part.
God has you in his keeping.
We have you in our heart.
- Rose de Leon

Performed with the help of our good friend Tom Olang'o.
Audio and Video recorded  and edited by Allan Wanjohi. 
Music by Elani and Rebekah Dawn.","['Elani', 'Peperuka', 'nairobi', 'live music', 'kenya', 'tribute', 'westgate', 'tragedy', 'maureen kunga', 'wambui ngugi', 'bryan chweya', 'brian chweya', 'elani', 'ilani', 'poetry', 'we', 'are', 'one', 'ngomma.com', 'peperuka', 'elani westgate', 'Kenya', 'Kenyan music', 'Genge', 'Kapuka', 'Tanzania', 'Bongo', 'Diamond Platnumz', 'Alikiba', 'Bongo music', 'hip hop', 'hip hop music', 'RnB', 'zouk', 'new kenyan song', 'East African Music', 'Ngomma', 'Ngomma.com', 'NgommaVas', 'new music']",2013-10-03T10:29:08Z,261923,2093,,177,PT3M,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
Ej_QYoQVSnw,Elani Muziki,Elani - Jana Usiku [@elanimuziki] [SKIZA 7630600] SMS to 811,"Send [SKIZA 7630600] to 811 (Safaricom)
Music video by Elani performing Jana Usiku.

Producer : MudigiSavara, Sol Music Entertainment.
Director: Steve Muriungi, Fahari Media.

Elani's debut album ""Barua Ya Dunia"" now available on iTunes!

http://www.instagram.com/elanimuziki
http://www.twitter.com/elanimuziki
https://www.facebook.com/pages/Elani/141177962572733?fref=ts
https://soundcloud.com/elanimuziki","['Kenya', 'Urban Afro', '2013', 'elani', 'jana usiku', 'jana', 'usiku', 'elani jana', 'elani usiku', 'elany', 'official video', 'elani official video', 'ilani', 'ngomma.com', 'Kenyan music', 'Genge', 'Kapuka', 'Tanzania', 'Bongo', 'Diamond Platnumz', 'Alikiba', 'Bongo music', 'hip hop', 'hip hop music', 'RnB', 'zouk', 'new kenyan song', 'East African Music', 'Ngomma', 'Ngomma.com', 'NgommaVas', 'new music']",2013-09-06T09:39:17Z,1468573,9223,,738,PT3M52S,hd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
1m0TLtOc1dE,Elani Muziki,Elani - Jana Usiku [OFFICIAL VIDEO TEASER],"Check out the official teaser for Elani's debut single, ""Jana Usiku"". 

""Jana Usiku"" is off of Elani's debut album, available in November 2013.
Produced by: MudigiSavara of Sol Music Ent.
Directed by: Steve Muriungi.
Official video premieres 6th September, 2013.

http://www.instagram.com/elanimuziki
http://www.twitter.com/elanimuziki
http://www.facebook.com/elani","['Elani (Musical Group)', 'ngomma.com']",2013-08-28T11:18:54Z,19184,63,,6,PT26S,sd,false,Elani Muziki,112000,23686046,74,UU-upv67O6BrZuKh1HRIq6zg
GVG6Ndax9a8,Sharma Boy,Oday biir coming soon 🍷,,,2024-09-04T06:52:32Z,74239,9361,,557,PT1M13S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
3zEdMnA8TTI,Sharma Boy,Tan ma soo hormarshaa mise tan kale 🤣,,,2024-09-02T12:16:58Z,33282,3628,,347,PT32S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
x7SPYQUZBnE,Sharma Boy,Isku camira,,,2024-09-02T11:31:41Z,30867,3878,,220,PT52S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
0STyPdYWAec,Sharma Boy,Ma isku xiisnay 🤣🤣,,,2024-09-02T09:15:51Z,27711,3714,,303,PT23S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
QvGGQa5mwOo,Sharma Boy,Sharma Boy - Masheegee (Official Music Video),,,2024-07-03T05:29:56Z,3563364,67814,,7262,PT3M47S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
7j99vYMlPno,Sharma Boy,"June 30, 2024",,,2024-06-30T05:19:07Z,43002,4595,,156,PT15S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
xl7g0fcCZiw,Sharma Boy,Sharma Boy - Waan Sameeyay (Official Video)🇸🇴,,,2024-06-22T14:36:45Z,997457,28496,,1366,PT3M52S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
HYAmHXO4K6M,Sharma Boy,Qaatumo,,,2024-06-07T01:53:09Z,58118,4862,,163,PT21S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
qMRCIWQxC6g,Sharma Boy,Sharma Boy - Makaa Fileenin (Official Music Video),,,2024-06-01T09:20:08Z,2217786,38284,,1604,PT2M40S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
NLG2OPws7hc,Sharma Boy,Sharma Boy -Maakhir (Official Audio)2024,,,2024-05-16T06:18:30Z,2814736,42360,,2938,PT3M11S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
uMB8k8cAybA,Sharma Boy,Sharma Boy -  Karbaash Everyday (Official Audio),,,2024-05-14T17:00:33Z,2241233,41662,,4005,PT4M35S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
g9HnnpL7ctg,Sharma Boy,Sharma Boy -  Maku  Xumeeyey (Official Video ),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real

Vocals, Camera and Editing by @asadqarni1",,2024-05-12T11:35:06Z,4201408,68345,,3591,PT3M51S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
jtyZvGLiiuU,Sharma Boy,Qalbigeyga stubidka 😞,,,2024-05-10T11:22:36Z,106847,5172,,401,PT1M11S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
j9H3GVJC4ig,Sharma Boy,Sharma Boy - Lug Iyo Lag (Official Audio),,,2024-05-01T05:39:17Z,904079,20209,,898,PT3M17S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
Ydjmy_J4Qa0,Sharma Boy,Odayaasha daalan Ee qabyalada dishay,,,2024-04-26T04:42:08Z,79910,6289,,365,PT1M,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
opSjlJVzUzw,Sharma Boy,Sharma Boy Ft Hanad Bandz - Take it Easy (Official Audio),,,2024-04-22T16:29:05Z,546376,13921,,652,PT3M2S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
jiOUNFAwEnw,Sharma Boy,Sharma Boy - Maalmihii Macaa (Official Audio),,,2024-04-22T16:13:06Z,277577,11178,,589,PT3M35S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
5c0V-Ke5XDk,Sharma Boy,Sharma Boy ft. Hash OTD - The One (Official Music Video),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real",,2024-04-22T13:56:18Z,225756,12496,,778,PT2M37S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
6j0rD0uLOGA,Sharma Boy,Sharma Boy - 252 (Official Audio),,,2024-04-15T17:18:53Z,1355917,34370,,2404,PT4M29S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
WRMl1W2RWyg,Sharma Boy,Sharma Boy - Aamus (Coming Soon From The Misaanka Culus Album),"Snippet of my Official Album ""Misaanka Culus""",,2024-04-11T07:07:36Z,441362,19722,,1085,PT1M53S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
hhNCwgNc7KM,Sharma Boy,Jabkiina qaata,,,2024-04-05T07:08:54Z,83072,6482,,216,PT25S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
_OBiU3z_NuE,Sharma Boy,Sharma Boy - Ahil Yare (Official Audio),,,2024-03-02T11:43:20Z,4984969,65587,,2841,PT4M32S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
jQXMOY-OhvU,Sharma Boy,@imenella. ft. Sharma Boy - Ma Ihi (Official Music Video),"My social media accounts!

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharmaboy

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real",,2024-02-23T07:41:17Z,2827860,48450,,2243,PT2M52S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
rRb-FfyVLKQ,Sharma Boy,Out tomorrow with @imenella. #sharmaboy,,,2024-02-22T21:40:41Z,132169,6990,,142,PT19S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
Deraqafly6M,Sharma Boy,Karbaash wan iska deynay waxaan waa baashaal team sharma keyd isaga jiray hda lee arkay 😂😂😂😂😂,,,2024-02-19T17:04:14Z,123467,11508,,558,PT1M1S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
eF4cdkPRXdQ,Sharma Boy,Sharma Boy “Xaliimo Wexey Rabto Sii  (Official Music Video) 2024,"Be easy cover by massari
Somali language",,2024-02-16T08:18:01Z,4347404,63057,,3057,PT3M5S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
eKpIqkxtvNA,Sharma Boy,"Sharma Boy ""Laftii nagaa "" (Official Music Video) 2024","artist instagram: therealsharmaboy
directed by: adnanmodel, abubakar bk",,2024-02-02T09:07:18Z,12978414,140033,,7273,PT3M41S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
Eh__VQdkO9Q,Sharma Boy,Maranta waxaan gaaray guul,,,2024-02-02T08:05:54Z,174785,11666,,286,PT18S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
LwbpkvZiDbM,Sharma Boy,Say wallahi,,,2024-01-29T12:27:04Z,245944,17464,,493,PT31S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
rko43RyXgY4,Sharma Boy,Sida ahay ma hubo,,,2024-01-23T13:40:17Z,418770,23421,,437,PT15S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
FyKEXashTWI,Sharma Boy,Sharma cooking for you guys 😂😁😂😁,,,2024-01-23T12:31:57Z,89668,5290,,135,PT1M1S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
b5hnUKahEHQ,Sharma Boy,Sharma Ka Sharma - Last chapter of 23 (Official Audio),,,2023-12-31T08:52:14Z,1598539,30679,,1606,PT2M45S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
L373jWEFMxI,Sharma Boy,Sharma Boy - No Break (Official Audio),,,2023-12-16T07:12:01Z,2123703,39614,,2365,PT3M21S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
XHf6vrpAhDU,Sharma Boy,Sharma Boy - Dhuuqdhuuq Nanacaa (Official Audio),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharmaboy

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real",,2023-12-16T06:23:49Z,1530090,26720,,1660,PT2M58S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
A5WafkukwS4,Sharma Boy,Sharma Ka Sharma - No Break (Official Audio Coming Soon),,,2023-12-15T20:06:41Z,152854,8357,,628,PT39S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
CdE8QBXJUpo,Sharma Boy,Sharma Boy ft. Qare The Mask - Kuxumee Saaxib (Official Animation Video),,,2023-11-26T18:37:19Z,573305,18141,,578,PT2M56S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
70gqLAQBMqU,Sharma Boy,Sharma Boy - Waa Hawsheyda (feat. Hanad Bandz & Hash OTD),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: @RealSharmaboy 
Snapchat: SharmaBoy4Real",,2023-11-24T15:43:40Z,1144784,28487,,1119,PT3M48S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
a4ySSB7sCRw,Sharma Boy,Sharma Boy ft. @hanadbandz  - Xil Ma Rabo (Official Music Video)​⁠,"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real

Mix & Master: Casey Golden",,2023-11-16T09:31:40Z,4991783,57629,,2386,PT3M56S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
7idiDhLFhZs,Sharma Boy,Sharma Boy - Malyuun Maanka (Official Video),,,2023-11-14T06:00:08Z,500045,26503,,908,PT3M6S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
1r2ZHcVp0Uw,Sharma Boy,#sharmaboy #rap,,,2023-11-14T05:17:19Z,153067,8633,,134,PT41S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
0XbQJ49GQ7I,Sharma Boy,"Sharma Boy with Ayuub Karlo, Abokor Bk (Su’aalo iyo Qaraaxo)",,,2023-11-02T06:28:29Z,316283,16420,,568,PT20M53S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
xOx4mCqRqTo,Sharma Boy,xil marabo ani xaawo lee rabaa 2023,,,2023-10-31T12:56:33Z,513303,18757,,859,PT1M57S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
ZYNf38Fvfcw,Sharma Boy,Sharma Boy FT. Neggy - 30 years(Official Music Video),"Social media akoonyaasheeyda dhabta ah!

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharmaboy

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real",,2023-10-28T06:45:54Z,8204098,67053,,2587,PT5M18S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
WER0yndOkqI,Sharma Boy,Arooskii Walaashay Asma🩸🩸❤️❤️,"Music By Abdulhai Deek
Lyrics by Sharma Boy",,2023-10-18T04:11:33Z,380946,15540,,519,PT5M56S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
x2shSN7lMYE,Sharma Boy,Sharma Boy Ft. Dalmar Yare & Asad Qarni -  Mustaqbalkaaga Cusub (Official Audio),,,2023-10-15T08:52:04Z,1698229,29962,,1569,PT3M6S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
FeDhef72mLM,Sharma Boy,Sharma Boy - Kibirkaaga Adaa Ku Kufay (Official Video),,,2023-10-13T07:34:57Z,4312282,46286,,2410,PT3M11S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
hRxHj1rmpp8,Sharma Boy,Abokor Boy ft. Sharma Boy - Yaa Waaye (Official Video),,,2023-10-11T09:53:45Z,1623975,43482,,2253,PT3M49S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
QTdEihzZCnc,Sharma Boy,Caawi Xaaskaaga Ceeb Miyaa? (Vlog),,,2023-10-08T11:56:41Z,398367,29142,,1990,PT4M16S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
43lF1HH_vLg,Sharma Boy,Sharma Boy - Bun Iyo Daango (Official Audio),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharmaboy

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real",,2023-10-08T06:46:49Z,1700416,41019,,3244,PT4M33S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
F4HyFDJRMWc,Sharma Boy,Sharma Boy - Maxaa Ka Badali Kartaa (Official Audio),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharmaboy

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real",,2023-10-04T04:22:42Z,3420631,82538,,8257,PT12M39S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
QJt5r4KtuXc,Sharma Boy,Sharma Boy & @BigSaturn - High Vibrations (Official Music Video),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharmaboy

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real

________________________________________

Big Saturn

​https://twitter.com/bigsaturnn
https://instagram.com/bigsaturnn

TikTok: @bigsaturnn",,2023-09-26T12:25:12Z,535475,22241,,1439,PT2M56S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
5b5zBFQEbYk,Sharma Boy,Sharma Boy - Waan ku Raaxeestay (Official Audio) [Part 1],"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: Sharma_boy006
Snapchat: SharmaBoy4Real",,2023-09-19T11:25:10Z,3008638,39472,,2487,PT3M41S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
ytzKdJtntDY,Sharma Boy,Minneapolis Iyo Xafladi Caan Caan Dhalay @ShiineCulay,"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: Sharma_boy006
Snapchat: SharmaBoy4Real",,2023-09-18T09:18:49Z,309099,7630,,203,PT1M58S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
piC0qbSMfF0,Sharma Boy,Hurdada Ka Toos Si Toos,"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: Sharma_boy006
Snapchat: SharmaBoy4Real",,2023-09-15T04:15:27Z,444648,23324,,473,PT28S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
Ucf_IR116Kk,Sharma Boy,Vibes !,"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: Sharma_boy006
Snapchat: SharmaBoy4Real",,2023-09-14T08:01:32Z,211620,13884,,416,PT1M,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
IcDunxUlf2s,Sharma Boy,Sharma Boy - Kasheekeey (Official Audio),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharmaboy

TikTok: RealSharmaBoy
Snapchat: SharmaBoy4Real

________________________________________",,2023-09-02T07:40:10Z,3102163,49915,,4868,PT2M52S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
BI3pX_oDRHE,Sharma Boy,Sharma Boy - Shalay iyo Maanta (Official Audio),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: Sharma_boy006
Snapchat: SharmaBoy4Real",,2023-08-27T08:28:00Z,2283369,37580,,4278,PT5M34S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
zR3nsE9mCfo,Sharma Boy,Sharma Boy - Baby Update (Official Audio),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: Sharma_boy006
Snapchat: SharmaBoy4Real",,2023-08-25T07:55:22Z,1456986,26300,,1334,PT2M34S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
Eg48fvjRMFI,Sharma Boy,Yaa kaa soo waalay walasheey,,,2023-08-19T07:01:41Z,463016,17733,,1440,PT28S,sd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
oOSisP5tqtE,Sharma Boy,Isdaji meedka ma sawo coming soon,,,2023-08-19T03:06:56Z,205716,14821,,546,PT28S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
sjerLKKpozQ,Sharma Boy,Sharma Boy Ft. Ilkacase Qays - Caga Dhigo (Official Music Video),"Social media akoonyaasheeyda dhabta ah.

​https://twitter.com/sharmaboy4real  
https://instagram.com/therealsharmaboy
https://www.facebook.com/therealsharm...

TikTok: Sharma_boy006
Snapchat: SharmaBoy4Real",,2023-08-14T07:51:59Z,26599124,156916,,13173,PT3M43S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
ktQwLPuNKpw,Sharma Boy,Sharma Boy Ft. Ilkacase Qays - Caga Dhigo (Coming Soon),Caga dhigo,,2023-08-10T13:35:59Z,740371,31866,,3199,PT45S,hd,false,Sharma Boy,1910000,441303146,153,UUBhPZ6lnTfQZn0bvARil-Xg
