video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,commentCount,duration,definition,caption,channelName,subscribers,views,totalVideos,playlistId,publishDayName,durationSecs
Ac5y9V0VMdY,Stephen Kasolo Official,SHE PAID FOR TAKE OVER AUDIO. GOD BLESS YOU MRS BEN BRIGHT.. MAY THE LORD TAKE OVER ON OUR SITUATION,No Description Available,No Tags,2021-09-01 13:45:19+00:00,7051,117.0,54.0,PT11M45S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,705.0
gWAKTB5-bZM,Stephen Kasolo Official,BEST TAKE OVER CHALLENGE FROM THAILAND BANGKOK.,No Description Available,No Tags,2021-09-01 07:35:37+00:00,1408,117.0,10.0,PT4M28S,sd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,268.0
-5oEVGoErd0,Stephen Kasolo Official,"""WAIMBAJI WENZANGU WALIKATAA KWENDA KUNISAIDIA, LAKINI SINA SHIDA"". STEPHEN KASOLO ADOKEZA",No Description Available,No Tags,2021-08-31 15:23:30+00:00,8829,117.0,89.0,PT18M24S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,1104.0
z2XOlHfOIE4,Stephen Kasolo Official,KASOLO BUNDUKI NIMEACHA TANZANIA BACK HOME .,No Description Available,No Tags,2021-08-31 09:48:30+00:00,13212,117.0,58.0,PT6M,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,360.0
lWN8TQd0nl8,Stephen Kasolo Official,HOW KASOLO VISITED TANZANIA 🇹🇿,No Description Available,No Tags,2021-08-31 05:57:55+00:00,23506,117.0,58.0,PT7M46S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,466.0
ghsvuoVszeE,Stephen Kasolo Official,STEPHEN KASOLO - TAKE OVER 4K (Official Video) DIAL *811*104# FOR SKIZA.,"#StephenKasolo #TakeOver #NgommaGospel

©2021 Administered by Ngomma VAS Limited.

Directors
Willy the photographer 0725878478

Don mdawana 0790364170

https://www.facebook.com/CameraHustler/
https://www.instagram.com/willy_the_photographer/?utm_medium=copy_link","['stephen kasolo', 'kamba music', 'kamba', 'gospel music', 'kenyan music', 'kenya', 'kitole', 'kelele', 'hautasumbuka tena', 'ngai niwukilasya', 'Ngomma', 'Ngomma vas', 'Ngomma.com', 'Take over', 'Best of Kasolo music', '254 music', 'Trending', 'Trending music', 'Tanzania Music', 'Christina shusho', 'Bahati bukuku']",2021-08-27 11:00:10+00:00,3881574,22398.0,2303.0,PT6M59S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Friday,419.0
XiE6z7yDb0k,Stephen Kasolo Official,Si kila mtu akae life yake na peace Never judge. Kesho saa nane duduki itatumika hapa tu Don't miss.,No Description Available,No Tags,2021-08-26 19:02:55+00:00,16031,117.0,83.0,PT2M10S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,130.0
5N579UAXLAY,Stephen Kasolo Official,HOW TO PREPARE FISH BY STEPHEN KASOLO.,No Description Available,No Tags,2021-08-24 13:07:03+00:00,6015,117.0,46.0,PT11M20S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,680.0
oxU09aMl1gc,Stephen Kasolo Official,"""I DO THIS JOB FOR MY SCHOOL FEES AND, POCKET MONEY"".  HARRY SAYS",No Description Available,No Tags,2021-08-24 08:34:19+00:00,2215,117.0,18.0,PT9M56S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,596.0
u_40N-SHU3g,Stephen Kasolo Official,STEPHEN KASOLO TAKE OVER TRAILER.  SMS SKIZA 8491057 TO 811. STAY LOCKED 🔒.,No Description Available,No Tags,2021-08-23 11:51:09+00:00,40190,117.0,220.0,PT1M,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,60.0
qQ0XvU1NpSw,Stephen Kasolo Official,SEE HOW TO MAKE VIAZI KARAI NA UKWAJU BY STEPHEN KASOLO.,No Description Available,No Tags,2021-08-23 05:37:23+00:00,9947,117.0,77.0,PT15M9S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,909.0
Yyw3vpmewao,Stephen Kasolo Official,Nimempata mahali amejihurumia sana huyu Kijana. Lakini imani yake ni Kubwa sana. Ndoto yake itatimia,No Description Available,No Tags,2021-08-22 13:32:14+00:00,49354,117.0,113.0,PT7M23S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,443.0
2yT0Ip2eveU,Stephen Kasolo Official,Kasolo and His family on Stage ni kinene whah. *811*104# During Purity and Alex Ngasya. subscribe,No Description Available,No Tags,2021-08-22 05:31:10+00:00,444129,117.0,322.0,PT12M43S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,763.0
jUJB2nIY6RU,Stephen Kasolo Official,Ooii Meno inanitatiza mimi. lakini nimepata Daktari. welcome all kama uko na shida ya Meno.,No Description Available,No Tags,2021-08-20 08:04:56+00:00,8656,117.0,28.0,PT2M20S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Friday,140.0
oxqVAzl0KFo,Stephen Kasolo Official,He charges 2K kunyoa pekee and  he's the best  in Nairobi... Hii nayo ni kali. ☺ Tattoo nazo whah.,No Description Available,No Tags,2021-08-19 19:17:14+00:00,12032,117.0,54.0,PT16M24S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,984.0
jo8dN0ud3AM,Stephen Kasolo Official,Nauza hizi vibeti na sio rahisi kuzipata Kenya 🇰🇪,No Description Available,No Tags,2021-08-19 15:40:35+00:00,7192,117.0,77.0,PT4M1S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,241.0
QKnIwaTHf-0,Stephen Kasolo Official,Kamba Community how they do it... msichana lazima akanyage Pesa ndo umpate😀😂,No Description Available,No Tags,2021-08-19 12:28:42+00:00,38562,117.0,48.0,PT9M50S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,590.0
Zm4C7ALNqfU,Stephen Kasolo Official,Kasolo performance during Kyalo's Burial,No Description Available,No Tags,2021-08-19 05:10:16+00:00,9237,117.0,14.0,PT7M9S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,429.0
C_UX5MtUIFI,Stephen Kasolo Official,KOMA NESA ERIC KYALO (OFFICIAL VIDEO) *811*79#,"#StephenKasolo #BestOfKasoloMusic #NgommaGospel

©2020 Administered by Ngomma VAS Limited.","['stephen kasolo', 'kamba music', 'kamba', 'gospel music', 'kenyan music', 'kenya', 'kitole', 'kelele', 'hautasumbuka tena', 'ngai niwukilasya', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",2021-08-18 15:14:25+00:00,68627,117.0,76.0,PT7M55S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,475.0
mUrQz726OK4,Stephen Kasolo Official,KOMA NESA (RIP)ERIC KYALO NYULULI😭💔 Dial *811*79# KASOLO LIVE PERFORMANCE.,No Description Available,"['kasolo', 'kamba', 'nenda Salama']",2021-08-17 17:55:08+00:00,295853,117.0,171.0,PT7M14S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,434.0
eA-jc28QLHg,Stephen Kasolo Official,Kitole dial  *811*79# ...Wow Stephen Kasolo,No Description Available,No Tags,2021-08-17 07:10:09+00:00,14319,117.0,13.0,PT6M9S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,369.0
kqOTwUZzx0o,Stephen Kasolo Official,BRIGHT MSWATI .Hii ugonjwa imefanya tupoteze watu wengi.Kilio Ooi,"👇👇👇👇👇Support Him
https://youtube.com/channel/UC8MyfYeyKxPxVUMrCz8-yig
https://youtube.com/channel/UC8MyfYeyKxPxVUMrCz8-yig",No Tags,2021-08-16 14:06:08+00:00,969,117.0,5.0,PT2M33S,sd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,153.0
yzFuSKuinhw,Stephen Kasolo Official,Uuui Stephen Kasolo Ni Kinene *860*661# Performance with Hon Bonny Musambi at Kathungi.kindly,No Description Available,No Tags,2021-08-16 13:52:41+00:00,30517,117.0,48.0,PT6M56S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,416.0
y7hgZ8fZuWg,Stephen Kasolo Official,Hii utauzunika ama ucheke Eti wamenambia niwaimbie wimbo wa Mazishi wakiwa Hai. Sosh and Augar.,No Description Available,No Tags,2021-08-16 08:07:22+00:00,32125,117.0,53.0,PT3M44S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,224.0
X7Y1ifwXeKI,Stephen Kasolo Official,"SIASA KASOLO, HON BONY MUSAMBI AND HON KITUTI DURING AN HARAMBEE AT KATHUNGI.*811*79#",No Description Available,No Tags,2021-08-15 19:53:26+00:00,28911,117.0,40.0,PT27M54S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,1674.0
zCGAnSdPJ2o,Stephen Kasolo Official,Stephen Kasolo At Cuty and John event Kii ni Kinene Dial *860*661# .,No Description Available,No Tags,2021-08-14 13:34:05+00:00,61759,117.0,65.0,PT6M55S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Saturday,415.0
Tgj5Yzs0r28,Stephen Kasolo Official,I lost my right eye 👁 but I can see just the way you see with two eyes. Amazing God kasolo tells 🙌,No Description Available,No Tags,2021-08-13 08:56:44+00:00,16897,117.0,96.0,PT6M49S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Friday,409.0
hUheHjg542A,Stephen Kasolo Official,NILIJIPAKA DAMU WAKADHANI NIMEKUFA HAPO NIKANUSURIKA!! NILIKUWA MWANAJESHI. KASOLO AND APSTLE NZUKI.,No Description Available,"['kasolo', 'kamba']",2021-08-12 16:59:10+00:00,10000,117.0,44.0,PT15M10S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,910.0
NYj7e-Vrq7A,Stephen Kasolo Official,"STEPHEN KASOLO ""NITAGOMBEA 2022""  NI VYEMA MKRISTO KUGOMBEA KITI CHA KISIASA?PUT YOUR COMMENT HERE.",No Description Available,No Tags,2021-08-09 12:59:54+00:00,6398,117.0,112.0,PT9M46S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,586.0
CD1xqwUo-1s,Stephen Kasolo Official,HAHAA NI KINENE *860*661# 😅 KASOLO LIVE PERFORMANCE AT RGC KAYOLE. DON'T FORGET TO SUBSCRIBE KINDLY.,No Description Available,No Tags,2021-08-09 06:12:42+00:00,9504,117.0,31.0,PT6M32S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,392.0
6K33DlqOu00,Stephen Kasolo Official,STEPHEN KASOLO DOING KITOLE AT ATG CHAPPEL NAIROBI. DIAL *811*79#,No Description Available,No Tags,2021-08-07 20:26:40+00:00,16120,117.0,34.0,PT6M41S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Saturday,401.0
OSClaL0_mGM,Stephen Kasolo Official,STEPHEN KASOLO PERFORMANCE AT ATG CHAPPEL NAIROBI...DIAL *860*661# FOR KII NI KINENE.,No Description Available,No Tags,2021-08-07 19:03:08+00:00,30913,117.0,56.0,PT8M10S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Saturday,490.0
8pNjwdVYMLg,Stephen Kasolo Official,Mr And Mrs Multimedia university vetting.Maisha ya Campus ni Fun. Is it good to participate? coment.,No Description Available,No Tags,2021-08-06 22:38:04+00:00,3297,117.0,5.0,PT27M1S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Friday,1621.0
u5_lJzEsGCw,Stephen Kasolo Official,NILIMPATA AKICHART NA MWANAMUME NA NIKAMWACHA AKIWA MJA MZITO.. STEPHEN KASOLO'S FRIEND TELLS...,No Description Available,['kasolo'],2021-08-06 14:29:04+00:00,133377,117.0,384.0,PT8M38S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Friday,518.0
plZ3QA7NeY4,Stephen Kasolo Official,@shinekasolo9684 2 and half years .Kindly Subscribe to her YouTube channel as she prepares to Sing,No Description Available,No Tags,2021-08-04 10:10:39+00:00,7388,117.0,18.0,PT11M51S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,711.0
LEwevBtfBVE,Stephen Kasolo Official,"""MUNGU ATASAFISHA RAILA!!"" HON DENIS WAWERU'S SPEECH CONCERNING ARTISTS PAYMENT.",No Description Available,No Tags,2021-08-03 18:51:05+00:00,1009,117.0,4.0,PT10M12S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,612.0
HrPBrjjLQwY,Stephen Kasolo Official,BEN TYRES BEAUTIFIES KASOLO'S CAR WITH NEW CROMREAMS AND TYRES. WOW FINAL OUTLOOK WILL AMAZE YOU.,No Description Available,No Tags,2021-08-02 15:47:20+00:00,9488,117.0,29.0,PT7M15S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,435.0
MuPi0uEaJuY,Stephen Kasolo Official,"""RAILA IS SO CLEAN TO BE CLEANE"" SENATOR ORENGO'S SPEECH DURING ARTISTS PAYMENT DISCUSSION.",No Description Available,No Tags,2021-08-02 06:56:59+00:00,652,117.0,3.0,PT5M11S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,311.0
ZPGAgGZjyrU,Stephen Kasolo Official,STEPHEN KASOLO KII NI KINENE DURING @antonykyalo91 WEDDING. *811*79#,No Description Available,No Tags,2021-08-01 16:21:19+00:00,24447,117.0,54.0,PT7M29S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,449.0
a9wMVeruoxY,Stephen Kasolo Official,"KILIO😭 STEPHEN KASOLO, BAHATI KENYA , WILLY PAUL LET'S SERVE GOD. HII IMENITOA MACHOZI. LET'S HELP.",No Description Available,No Tags,2021-08-01 07:24:48+00:00,15886,117.0,90.0,PT4M37S,sd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,277.0
5Vk2bdriFoU,Stephen Kasolo Official,HON PETER KENETH SPEECH CONCERNING ARTISTS PAYMENT.,No Description Available,No Tags,2021-07-28 09:23:32+00:00,655,117.0,1.0,PT7M15S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,435.0
HmpzA9Kvvl4,Stephen Kasolo Official,"""Kenyan Artists should be the most paid,"" Sk Masharia says",No Description Available,No Tags,2021-07-28 06:40:51+00:00,1150,117.0,1.0,PT2M50S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,170.0
vV2nkPHZ43M,Stephen Kasolo Official,GOVERNOR WAIGURU'S SPEECH CONCERNING MUSICIANS PAYMENT RISE.,No Description Available,No Tags,2021-07-28 06:39:32+00:00,497,117.0,3.0,PT5M24S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,324.0
fLv3f1HR_bA,Stephen Kasolo Official,WHAH! SEE HOW HON RAILA ODINGA LANDED AT NDAKAINI .,No Description Available,No Tags,2021-07-27 21:20:27+00:00,1864,117.0,0.0,PT2M29S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,149.0
vkucx6kXL2A,Stephen Kasolo Official,HON RAILA ODINGA'S SPEECH FOR THE SUPPORT OF ARTISTS IN KENYA.,No Description Available,No Tags,2021-07-27 20:01:36+00:00,1513,117.0,4.0,PT16M5S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,965.0
zPFKVlKxdl4,Stephen Kasolo Official,STEPHEN KASOLO MAKE HON RAILA ODINGA DANCE KITOLE . DIAL *811*79# FOR THE SKIZA.,No Description Available,['Kasolo'],2021-07-27 19:08:14+00:00,44782,117.0,80.0,PT4M44S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,284.0
48Rp5ZROYEs,Stephen Kasolo Official,"""GOVERNOR CHARITY NGILU AMEUGUA NA AMELAZWA"" DR ALFRED MUTUA ADOKEZA KWA SPEECH YAKE KUHUSU WASANII.",No Description Available,No Tags,2021-07-27 18:48:03+00:00,2296,117.0,9.0,PT6M4S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,364.0
zFSgp2XhCeg,Stephen Kasolo Official,GOSPEL MINISTERS PROMISE TO SUPPORT KASOLO'S DREAM COME 2022!!! NI KINENE..,No Description Available,['kasolo'],2021-07-25 16:46:42+00:00,2735,117.0,23.0,PT6M9S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,369.0
ocbNOmuQJSQ,Stephen Kasolo Official,STEPHEN KASOLO KITOLE DIAL  *811*79#.,No Description Available,No Tags,2021-07-25 07:58:52+00:00,69284,117.0,61.0,PT6M31S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,391.0
2hxNaadk5n8,Stephen Kasolo Official,I decided ToCome and be a blessing to you againJosphen Went to Kasolo's House just to Decorate again,No Description Available,No Tags,2021-07-24 20:13:10+00:00,32076,117.0,58.0,PT11M6S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Saturday,666.0
QiB1ksI01hw,Stephen Kasolo Official,How bby @shinekasolo9684  Can Challenge You.. Watch to the end.,@shinekasolo9684  @shinekasolo9684 @shinekasolo9684,"['kasolo', 'ShineKasolo']",2021-07-22 09:13:23+00:00,47583,117.0,62.0,PT8M11S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,491.0
LWLEzz9riFI,Stephen Kasolo Official,Just click to the red Button to subscribe..make me proud ❤👏,No Description Available,No Tags,2021-07-20 18:10:11+00:00,1006,117.0,6.0,PT2M1S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,121.0
gQ5QxDa4udQ,Stephen Kasolo Official,Asanteni Nenda Salama Mukwenze Hits 1MILLION Views. Continue shining on  your way My love.,No Description Available,No Tags,2021-07-20 10:20:17+00:00,116285,117.0,64.0,PT47S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,47.0
TjhtBjYgapk,Stephen Kasolo Official,"Stephen Kasolo ""With Our photographer, Willy the Photographer"" @shinekasolo9684",https://instagram.com/stephen.kasolo?utm_medium=copy_link,No Tags,2021-07-20 08:35:27+00:00,5454,117.0,21.0,PT8M15S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Tuesday,495.0
XxsgJJwlJrk,Stephen Kasolo Official,Stephen Kasolo Performance at Kitengela kii ni kinene *811*79#,No Description Available,No Tags,2021-07-19 17:04:40+00:00,6632,117.0,20.0,PT6M46S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Monday,406.0
cdCTdnLQSxE,Stephen Kasolo Official,SEE THIS  BEAUTIFUL RADIO STATION. SANG'U FM OWNED BY ONE OF THE POLITICIANS FROM UKAMBANI NI KINENE,No Description Available,['kasolo'],2021-07-18 19:55:12+00:00,5849,117.0,18.0,PT13M51S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,831.0
LAnje2UtX24,Stephen Kasolo Official,STEPHEN KASOLO AT KITENGELA AMAZING LOVE FROM FANS.. KII NI KINENE *811*343# . KINDLY SUBSCRIBE.,No Description Available,No Tags,2021-07-18 14:09:57+00:00,35313,117.0,51.0,PT12M51S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,771.0
Exgnw83ESIw,Stephen Kasolo Official,HAPA UTACHEKA TU STEPHEN KASOLO WITH NELIOUS MBOLE AT SANG'U FM.,No Description Available,"['Stephen Kasolo', 'kamba']",2021-07-18 08:27:37+00:00,5738,117.0,23.0,PT16M54S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,1014.0
nkYFRSPmsS0,Stephen Kasolo Official,A GIRL REJECTED ME AND I CRIED THE WHOLE NIGHT 🌙😢. AKI THERE IS GOD IN HEAVEN.,No Description Available,No Tags,2021-07-17 20:13:10+00:00,10920,117.0,70.0,PT3M22S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Saturday,202.0
Hf4nowoiOOg,Stephen Kasolo Official,@shinekasolo9684 Nataka Kumuona Mukwenze 😭Whah.. This is so heartbreaking 💔. Stephen Kasolo amshangaa,No Description Available,No Tags,2021-07-16 09:11:33+00:00,43993,117.0,91.0,PT3M32S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Friday,212.0
DfzXi3lv3nA,Stephen Kasolo Official,"""YOU CAN'T STRUGGLE YOUR DAD IS VERY RICH"" KASOLO TELLS APOSTLE MUSILI'S DOUGHTER ON LIVE INTERVIEW.",No Description Available,No Tags,2021-07-15 19:56:38+00:00,7713,117.0,17.0,PT40M42S,sd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,2442.0
mVqiYi2z9Rk,Stephen Kasolo Official,KYATHI BY STEPHEN KASOLO -TO GET KII NI KINENE DIAL *811*79#. YOU NEED A SONG CALL.,"#StephenKasolo #BestOfKasoloMusic #NgommaGospel

©2020 Administered by Ngomma VAS Limited.","['stephen kasolo', 'kamba music', 'kamba', 'gospel music', 'kenyan music', 'kenya', 'kitole', 'kelele', 'hautasumbuka tena', 'ngai niwukilasya', 'Ngomma', 'Ngomma vas', 'Ngomma.com', 'KYATHI BY STEPHEN KASOLO']",2021-07-15 10:45:12+00:00,26606,117.0,85.0,PT7M4S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,424.0
qbFMBNolwbY,Stephen Kasolo Official,"""Am suffering from arthritis But I will sing😭"" Kasolo and Caroline Muthoka 🇺🇸 meets this young man",No Description Available,No Tags,2021-07-15 09:00:46+00:00,10393,117.0,40.0,PT9M9S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Thursday,549.0
YNrJhSXYB0w,Stephen Kasolo Official,NENDA SALAMA KALOKI LIVE PERFORMANCE  BY KASOLO & MAMA AFRIKA,"#StephenKasolo #BestOfKasoloMusic #NgommaGospel

©2020 Administered by Ngomma VAS Limited.","['stephen kasolo', 'kamba music', 'kamba', 'gospel music', 'kenyan music', 'kenya', 'kitole', 'kelele', 'hautasumbuka tena', 'ngai niwukilasya', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",2021-07-14 16:07:30+00:00,12546,117.0,13.0,PT7M20S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,440.0
c1SMlOvut40,Stephen Kasolo Official,KASOLO VISITS PIPLINE PEOPLE AND GAVE THEM FREE MASK. KINDLY SUBSCRIBE AND SHARE FOR MORE VIDEOS.,No Description Available,"['kasolo', 'kitole', 'kamba', 'corona']",2021-07-14 07:29:34+00:00,4743,117.0,32.0,PT5M53S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Wednesday,353.0
ksAiV5AhVIc,Stephen Kasolo Official,Stephen Kasolo best mix  By Dj Danko 1.. Dial *811*79# for Kii ni kinene. Or *811*79# for kitole.,No Description Available,No Tags,2021-07-11 09:23:25+00:00,102399,117.0,66.0,PT1H7M26S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Sunday,4046.0
SpVEe6Gid5A,Stephen Kasolo Official,"Kasolo, Masterpiece, Kayeye at Mc Dama Machakos Eastern Talanta Awards nomination Day. ♥",No Description Available,No Tags,2021-07-10 19:06:02+00:00,10429,117.0,32.0,PT4M5S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Saturday,245.0
mY_1Gqn-oH8,Stephen Kasolo Official,USINI WA YOLOTANI BY STEPHEN KASOLO  *811*79#,No Description Available,No Tags,2021-07-10 09:18:15+00:00,115272,117.0,141.0,PT6M1S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Saturday,361.0
QH5pk5eAhSU,Stephen Kasolo Official,"""See what God Has done with this boy after meeting him in a forest, He got a sponsor!! kasolo says.",No Description Available,No Tags,2021-07-09 16:12:11+00:00,19960,117.0,204.0,PT13M47S,hd,False,Stephen Kasolo Official,668000.0,135299612.0,1797.0,UUcEIuIasgNTRoxjk5lI_t6A,Friday,827.0
